serial,uuid
A50-1G,5ab94a96-8da8-51f0-f4d1-6067e5806584
A50-1H,76b94a96-8ee2-607f-fa4a-0c770ad566d2
A50-1J,c8b94a96-9006-e772-62eb-60d280c380d7
A50-2A,84b94a96-a482-3958-a976-4ae02f908672
A50-2B,2cb94a96-88d2-13f5-95be-e7670553d78a
A50-2C,14b94a96-8a21-a3c0-87f9-b1e05e233460
A50-2D,1cb94a96-8b54-fc6a-133e-d3b5c3e36eb8
A50-2E,30b94a96-8ca9-3765-71e1-0907dc5d3573
A50-2G,d6b94a96-8de8-c1ea-d601-1ad878c1832b
A50-2H,c2b94a96-8f2b-c3a5-5899-e9012d202262
A50-2J,ceb94a96-904a-71e8-967d-2207bcaaaebb
A50-3A,d6b94a96-a4c6-1eb8-c847-69287549de57
A50-3B,10b94a96-8918-ed90-ecd5-ebdfc4feac00
A50-3C,d8b94a96-8a73-ba6d-06be-d3b00db471b4
A50-3D,0eb94a96-8bc9-2304-9833-9ee78789b606
A50-3E,f0b94a96-8d0b-088a-a641-cf47205232b7
A50-3G,fcb94a96-8e3b-f7b2-b750-0e7248e3152e
A50-3H,22b94a96-8f73-62a5-6344-7c09c76ec8c4
A50-3J,a8b94a96-9092-f46a-2200-857261678678
A50-4A,a8b94a96-a50b-ab9d-afc8-25a6a9cb35d7
A50-4B,46b94a96-8984-0f2c-db8a-76298a8f592d
A50-4C,78b94a96-8ac0-26f7-ac05-0fa3bcc783f1
A50-4D,0cb94a96-8c14-7478-9049-7bcd8706fe5e
A50-4E,66b94a96-8d55-0e9c-fc58-59d704ab8f32
A50-4G,1ab94a96-8e9f-f8c4-d6f3-dc34c2fe90f7
A50-4H,f8b94a96-8fc0-d67c-daae-70f27a6660a0
A50-4J,64b94a96-90f1-ccdf-3857-0980a9eea4d6
A51-1A,deb94a96-a325-bd47-a7b2-b093b3169012
A51-1B,8eb94a96-a1ff-9132-f561-f744709f699f
A51-1C,d8b94a96-a0ec-799e-8475-c3479b1df5f0
A51-1D,86b94a96-9fce-edb3-6c5e-a66f9a794d96
A51-1E,a6b94a96-9ea1-0732-d1b5-78895ccf1c70
A51-1G,4eb94a96-9d7b-8650-d29d-11c1f005815d
A51-1H,7ab94a96-9c5f-17bf-7be8-665fa286da52
A51-1J,dab94a96-9b43-277e-e5fb-166ed2664345
A51-2A,e4b94a96-a36b-b2cc-f6ac-97c411e76d4c
A51-2B,86b94a96-a242-2f8a-38f8-092481a384b1
A51-2C,5ab94a96-a135-1264-3830-022d81fd445a
A51-2D,8ab94a96-a014-a39b-965a-884edf17f935
A51-2E,6cb94a96-9ee9-3e34-9c51-7accdf37a97e
A51-2G,eeb94a96-9dbc-699d-fd24-2aa1ea73c6a4
A51-2H,d2b94a96-9ca5-d466-569c-6975adbeeba2
A51-2J,acb94a96-9b8f-fcaa-e59f-ac7ecbd5a4bc
A51-3A,a2b94a96-a3b4-91d3-77bd-74e124ff52e0
A51-3B,64b94a96-a281-3bae-8d1f-879156ccfa8a
A51-3C,aab94a96-a176-e6b7-d883-fcd8615a3275
A51-3D,c4b94a96-a059-0ebf-2dc4-f7645ad57586
A51-3E,5cb94a96-9f3b-cbce-df95-d82ec7adc4ad
A51-3G,1eb94a96-9dff-9ae4-84ec-d2078bdaf497
A51-3H,44b94a96-9ce9-04c9-7068-c0c318215294
A51-3J,d4b94a96-9bd4-d038-6c98-810aad30d51f
A51-4A,deb94a96-a3f9-e9d5-1690-16e91c3e217f
A51-4B,e8b94a96-a2df-9cbe-2639-a253b6a60394
A51-4C,f8b94a96-a1bc-5596-ec8a-c99034363c99
A51-4D,beb94a96-a09d-d027-c375-5b7f92e7b057
A51-4E,08b94a96-9f89-22e2-efc1-2ceb58b283f4
A51-4G,80b94a96-9e4a-15ef-fc35-9d1d1659ebc8
A51-4H,7cb94a96-9d2f-9dd9-1d17-f88d911f5af8
A51-4J,86b94a96-9c1b-148c-2153-609469c29ec0
A52-1A,2eb94a96-91ee-e867-e1f6-d7b216820d8e
A52-1B,7eb94a96-930b-2d30-5f2c-42493b49c2d6
A52-1C,6ab94a96-9427-b225-bf57-a2e110281f83
A52-1D,bcb94a96-9571-03ad-70cd-bd6e414f0b4e
A52-1E,aeb94a96-96a3-ee69-5f10-fd526cb40102
A52-1G,30b94a96-97c6-2069-9df7-85ce4e9cb156
A52-1H,08b94a96-98ea-45bf-13cd-b4a31443a383
A52-1J,68b94a96-9a0b-6f1e-27b9-936b768f5eb5
A52-2A,a8b94a96-923d-96fb-e1dd-2e514901a010
A52-2B,6ab94a96-934c-3f3c-4349-df3d1b19d32b
A52-2C,02b94a96-9490-c3ef-b3a0-cdeeede856ce
A52-2D,16b94a96-95c8-6404-8944-25763424b190
A52-2E,7cb94a96-96e8-2d52-dafb-277bc4ab9b24
A52-2G,fab94a96-981a-d710-283f-42aff69dfffd
A52-2H,9eb94a96-992f-91c6-af20-77a10c8e7f87
A52-2J,eab94a96-9a57-8fa7-510d-d8a45d1b0377
A52-3A,e2b94a96-9280-cfa8-cf76-eab864f41b11
A52-3B,f4b94a96-939a-04ab-99be-0de0a2d242bb
A52-3C,8cb94a96-94d5-c153-f986-a6d6da705a0e
A52-3D,82b94a96-9610-4eeb-aff8-fe6621945186
A52-3E,1cb94a96-9733-088a-a077-efa7603148aa
A52-3G,f4b94a96-9860-c28f-8466-ea7acc92ded0
A52-3H,1cb94a96-997e-b726-321c-03e3ec23de74
A52-3J,4eb94a96-9a9e-c983-3422-72a38a79759b
A52-4A,86b94a96-92c8-b1ae-76c6-175045e5ee51
A52-4B,12b94a96-93e1-c606-186f-052d4c2b6bd7
A52-4C,e8b94a96-952d-41e5-4c10-8ee326d376a9
A52-4D,4cb94a96-9653-201a-bc39-167236e29799
A52-4E,14b94a96-977a-f60e-40d9-8bb61664b2b8
A52-4G,d4b94a96-98a2-7987-d6b7-369c690af2d8
A52-4H,3eb94a96-99c7-2f1c-6dbb-9ee7ec87fee8
A52-4J,02b94a96-9afe-37df-a266-01744e218f39
A53-1A,d2c8654d-ba4f-5639-adb1-b18c76d9cf9e
A53-1B,04c8654d-bbac-4875-66fb-916615469cb7
A53-1C,7ec8654d-bb69-55f2-47c4-531e62b97f07
A53-1D,2ec8654d-bb11-6123-2201-50c2dea20bf1
A53-1E,0ec8654d-baae-8a21-d495-2c10527ac813
A53-1G,fec8654d-ba81-586f-1dfb-60804303665a
A53-1H,b2c8654d-bba1-07e9-8eec-b8632b1b97f9
A53-1J,d2c8654d-bb6a-e1aa-6c4f-0c2dabef0015
A53-2A,0ac8654d-baaa-39f5-442d-482613e12553
A53-2B,acc8654d-ba80-6df6-c88a-3487a4657c11
A53-2C,18c8654d-bbaf-7063-261f-6d6d1b2934b6
A53-2D,b0c8654d-bb69-7a6c-e66e-9022e67282a1
A53-2E,8cc8654d-baf6-e8dd-fbee-eb5f924672cb
A53-2G,0ac8654d-bac7-557d-9c00-3b0487f090e2
A53-2H,d8c8654d-bb1c-9969-2b3f-46a48cbab858
A53-2J,80c8654d-bbb2-d819-429c-b550baaa9329
A53-3A,2cc8654d-bafb-9960-a2cf-71b1e6d057b2
A53-3B,9cc8654d-bace-1387-299c-b55e8577bca0
A53-3C,f2c8654d-ba71-c501-19b3-cbac4a581e7e
A53-3D,f2c8654d-bbaf-fce5-279f-de829fb22eb4
A53-3E,88c8654d-bb3b-dda8-e52b-c5377f730849
A53-3G,46c8654d-bb0f-204c-191f-5abce0e4d310
A53-3H,aec8654d-bae2-2287-141d-41e2351054df
A53-3J,b2c8654d-ba74-b5a7-bf25-4985dbdcfd6b
A53-4A,e2c8654d-bb56-6aed-98fe-0f12769ba0de
A53-4B,d4c8654d-bb22-c9e9-4ced-e12440d1a44a
A53-4C,aac8654d-baba-b34c-654a-268bca70647f
A53-4D,14c8654d-ba4c-bc8c-482c-b12ea9413708
A53-4E,06c8654d-bb80-b3cd-7c19-10ca5aa64c07
A53-4G,10c8654d-bb56-9b9a-6390-46599bdf7145
A53-4H,d0c8654d-bb25-990d-9a7a-7b5a9b6c212b
A53-4J,36c8654d-baba-f2f0-e363-0fd3e21709af
A54-1A,8cc8654d-bb00-80ba-1fd9-7d1988e8ca3e
A54-1B,b0c8654d-bac5-e4f5-d54e-bdd2bf587afe
A54-1C,2cc8654d-ba5c-7b8f-4c8d-db16ebb21958
A54-1D,6ac8654d-bba8-d17d-676e-7f65896fab98
A54-1E,cec8654d-bb93-c8cd-8c52-e9c8294980e3
A54-1G,58c8654d-baea-cef6-b681-c428fd618d1a
A54-1H,50c8654d-bacf-ca20-7a0e-98a1643afab8
A54-1J,74c8654d-ba7d-3079-7e20-d99142b54025
A54-2A,22c8654d-bb4d-a4be-1933-fb6fa54126f9
A54-2B,d8c8654d-bb1e-2351-12a8-f45ef7ede8ac
A54-2C,d6c8654d-bab0-5c16-5aa2-5335eb0d2d40
A54-2D,68c8654d-ba84-6f40-6627-0769f6ff045b
A54-2E,e6c8654d-bbdc-7813-e87d-b989f3e1af0a
A54-2G,72c8654d-bb43-a9d0-1345-ab5bb98a0d37
A54-2H,d8c8654d-bb1c-9969-2b3f-46a48cbab858
A54-2J,c8c8654d-bacb-e1e0-e955-15142adc24a9
A54-3A,eac8654d-bb96-a5da-3cba-dbff2e837b8a
A54-3B,b2c8654d-bb6a-0602-d4e2-2b51341bc05f
A54-3C,a6c8654d-bb00-f090-1bbf-9142f795194c
A54-3D,4ec8654d-bafd-09c3-161d-0b509ec33046
A54-3E,c4c8654d-ba49-9b7b-5781-e02ca243b896
A54-3G,9cc8654d-bb8c-b1d0-5487-97fa1c7595c0
A54-3H,9cc8654d-bb70-4e1b-b055-8ec5f6a10141
A54-3J,1cc8654d-bb1e-262e-00ca-4b416c4a86d0
A54-4A,b6c8654d-ba6b-6d6f-b5ce-40017753f9b5
A54-4B,fec8654d-c5ed-cfe5-82be-2f84e66cb519
A54-4C,3ec8654d-bb48-693d-7a0e-66fea67b5d3b
A54-4D,5ac8654d-bb41-3310-f912-ed753b09a65f
A54-4E,84c8654d-baa4-cb8f-1d2c-81e03b6be5a8
A54-4G,58c8654d-ba7a-1c3f-941c-cd79d820e60d
A54-4H,84c8654d-bbb0-8a7f-9bf0-5304a68cdb45
A54-4J,80c8654d-bb63-648e-4fe6-f6a6adde48c8
